SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
532687,REPRO INDIA ,B ,Q,510.00,574.90,506.55,564.90,564.90,504.05,667,7460,4055328.00,,INE461B01014,12-Jun-19,,
532689,PVR LTD     ,A ,Q,1729.00,1740.00,1708.05,1724.50,1725.95,1735.65,454,26694,46099669.00,,INE191H01014,12-Jun-19,,
532692,RADHA MADHAV,B ,Q,9.10,9.80,8.88,9.06,8.99,9.34,256,111737,1030766.00,,INE172H01014,12-Jun-19,,
532693,PUNJ LLOYD  ,T ,Q,1.63,1.63,1.52,1.54,1.55,1.56,75,82788,129022.00,,INE701B01021,12-Jun-19,,
532694,BARTRONICSIN,B ,Q,5.68,5.68,4.70,4.96,4.96,5.19,19,5941,29715.00,,INE855F01034,12-Jun-19,,
532695,CELEBRITYFAS,B ,Q,7.59,7.59,7.00,7.14,7.14,7.26,9,205,1460.00,,INE185H01016,12-Jun-19,,
532696,EDUCOMP SOLN,Z ,Q,1.68,1.80,1.68,1.71,1.71,1.73,20,3154,5397.00,,INE216H01027,12-Jun-19,,
532698,NITINSPINNER,B ,Q,74.55,77.80,74.50,76.85,77.80,75.05,27,1769,132527.00,,INE229H01012,12-Jun-19,,
532699,ROYALORCH   ,B ,Q,113.00,113.00,109.00,110.05,110.05,111.95,32,703,77899.00,,INE283H01019,12-Jun-19,,
532700,ENT NETWORK ,B ,Q,437.00,450.00,435.55,442.45,442.45,449.75,116,638,282498.00,,INE265F01028,12-Jun-19,,
532701,CELLA       ,Z ,Q,4.32,4.32,4.32,4.32,4.32,4.13,3,11,47.00,,INE266H01014,12-Jun-19,,
532702,GUJ PETRONET,A ,Q,188.95,196.80,188.95,195.65,195.95,188.65,766,16399,3169052.00,,INE246F01010,12-Jun-19,,
532705,JAGRAN PRAK ,A ,Q,111.25,111.25,110.15,110.60,111.00,111.10,38,3261,361456.00,,INE199G01027,12-Jun-19,,
532706,INOX LEISURE,A ,Q,335.00,335.00,311.20,316.15,318.35,329.35,893,21004,6793205.00,,INE312H01016,12-Jun-19,,
532707,DYNEMIC PRO ,B ,Q,114.00,116.45,112.10,112.70,112.10,114.15,30,2254,260481.00,,INE256H01015,12-Jun-19,,
532708,GVK POWERINF,B ,Q,6.27,6.48,6.26,6.35,6.35,6.50,222,226446,1444771.00,,INE251H01024,12-Jun-19,,
532710,SADBHAV ENGG,A ,Q,258.60,261.90,256.70,258.95,256.70,258.35,255,5135,1327483.00,,INE226H01026,12-Jun-19,,
532711,SUNIL HITECH,T ,Q,0.74,0.74,0.71,0.71,0.71,0.74,25,19924,14297.00,,INE305H01028,12-Jun-19,,
532712,REL COM LTD ,A ,Q,1.72,1.75,1.60,1.62,1.65,1.67,266869,12772785,20959713.00,,INE330H01018,12-Jun-19,,
532713,SAKUMA EXPO ,B ,Q,25.05,26.85,23.15,23.60,23.60,26.35,398,89284,2197368.00,,INE190H01024,12-Jun-19,,
532714,KEC INTERN  ,A ,Q,315.15,325.00,314.25,323.25,323.25,316.70,656,17282,5545424.00,,INE389H01022,12-Jun-19,,
532716,GILLA ARBUT ,B ,Q,45.00,45.00,45.00,45.00,45.00,44.05,1,10,450.00,,INE047B01011,12-Jun-19,,
532717,INDOTECHTR  ,B ,Q,94.00,101.35,92.00,98.75,101.00,97.70,23,47,4553.00,,INE332H01014,12-Jun-19,,
532719,BL KASHYAP  ,B ,Q,12.40,12.95,12.40,12.70,12.65,12.20,107,13224,167671.00,,INE350H01032,12-Jun-19,,
532720,M&M FINANSER,A ,Q,411.00,425.40,411.00,420.45,420.90,425.70,1034,36720,15415861.00,,INE774D01024,12-Jun-19,,
532721,VISA STEEL  ,B ,Q,6.30,6.96,6.17,6.17,6.63,6.29,12,1427,8968.00,,INE286H01012,12-Jun-19,,
532722,NITCO TILES ,B ,Q,35.40,35.50,34.50,34.80,35.30,35.50,31,2047,71304.00,,INE858F01012,12-Jun-19,,
532725,SOLAR IND   ,A ,Q,1165.25,1180.00,1156.40,1162.75,1160.00,1169.25,17,35,40758.00,,INE343H01029,12-Jun-19,,
532726,GALLAN METAL,B ,Q,39.50,42.40,39.50,41.85,41.90,40.55,19,3203,129949.00,,INE297H01019,12-Jun-19,,
532728,MALU PAPER  ,B ,Q,26.25,26.25,23.75,25.40,25.40,24.00,3,8,202.00,,INE383H01017,12-Jun-19,,
532729,UTTAM SUGAR ,B ,Q,122.10,126.80,122.00,122.90,123.85,124.05,108,5170,640212.00,,INE786F01031,12-Jun-19,,
532730,STL GLOBAL  ,B ,Q,13.11,13.11,13.11,13.11,13.11,13.80,15,9247,121228.00,,INE353H01010,12-Jun-19,,
532731,ROHIT FERRO ,T ,Q,1.07,1.08,1.06,1.06,1.06,1.11,4,5173,5539.00,,INE248H01012,12-Jun-19,,
532733,SUN TVNET   ,A ,Q,534.90,534.90,519.55,524.35,521.40,524.95,870,56648,29771669.00,,INE424H01027,12-Jun-19,,
532734,GODAWARI POW,B ,Q,245.30,246.00,237.05,241.05,240.75,245.80,225,3443,828425.00,,INE177H01013,12-Jun-19,,
532735,RSYSTEMINT  ,B ,Q,45.00,45.00,45.00,45.00,45.00,45.10,2,20,900.00,,INE411H01032,12-Jun-19,,
532737,EMKAY GLOB F,B ,Q,77.65,77.65,76.30,76.30,76.30,79.35,4,150,11612.00,,INE296H01011,12-Jun-19,,
532740,LOKESH MACH ,B ,Q,46.00,46.00,45.40,45.40,45.40,46.90,25,610,27697.00,,INE397H01017,12-Jun-19,,
532741,KAMDHENU    ,B ,Q,167.25,168.00,161.00,164.55,164.55,165.80,40,2218,371311.00,,INE390H01012,12-Jun-19,,
532742,PAUSHAK LTD ,X ,Q,2455.30,2508.90,2380.00,2404.95,2404.95,2478.70,109,863,2099141.00,,INE111F01016,12-Jun-19,,
532745,INDICAP     ,X ,Q,36.00,36.70,35.00,35.15,35.10,36.90,26,8100,289695.00,,INE347H01012,12-Jun-19,,
532748,PRIME FOCUS ,B ,Q,58.00,58.00,54.10,54.45,54.10,55.90,26,644,35941.00,,INE367G01038,12-Jun-19,,
532749,ALLCARGO    ,B ,Q,109.80,111.00,108.00,109.50,109.50,106.60,429,16488,1798841.00,,INE418H01029,12-Jun-19,,
532751,EASUNREYRL  ,B ,Q,5.30,5.30,5.30,5.30,5.30,4.99,2,1500,7950.00,,INE268C01029,12-Jun-19,,
532754,GMR INFRASTR,A ,Q,14.75,15.20,14.75,14.95,14.95,15.00,568,625051,9372192.00,,INE776C01039,12-Jun-19,,
532755,TECH MAH    ,A ,Q,763.00,764.85,743.40,747.40,747.40,761.90,2345,79332,59481692.00,,INE669C01036,12-Jun-19,,
532756,MAHINDCIE   ,A ,Q,241.25,242.40,240.00,240.60,240.05,243.15,90,1342,323812.00,,INE536H01010,12-Jun-19,,
532757,VOLTAMP TRAN,B ,Q,1239.00,1258.30,1219.00,1223.15,1223.15,1226.20,135,760,939900.00,,INE540H01012,12-Jun-19,,
532759,ATLANTA     ,B ,Q,11.05,11.80,11.05,11.51,11.50,11.24,56,5423,62463.00,,INE285H01022,12-Jun-19,,
532760,DEEP INDS   ,B ,Q,159.65,164.55,158.10,160.10,160.10,160.00,332,14451,2338468.00,,INE677H01012,12-Jun-19,,
532761,HOV SERVICES,B ,Q,126.00,126.20,122.05,122.70,122.10,126.10,42,720,89683.00,,INE596H01014,12-Jun-19,,
532762,ACTION CONST,B ,Q,101.90,104.00,101.00,103.80,103.75,100.70,301,25877,2660906.00,,INE731H01025,12-Jun-19,,
532764,GEECEE      ,B ,Q,113.00,118.30,111.20,118.20,118.30,117.35,11,124,14272.00,,INE916G01016,12-Jun-19,,
532766,RICHA IND   ,XT,Q,1.38,1.38,1.38,1.38,1.38,1.40,2,4,5.00,,INE516H01012,12-Jun-19,,
532767,GAYATRI PROJ,B ,Q,172.00,175.00,170.00,170.40,174.00,172.75,22,167,28494.00,,INE336H01023,12-Jun-19,,
532768,FIEM INDS   ,B ,Q,456.00,458.00,451.05,451.05,451.05,457.10,20,295,133839.00,,INE737H01014,12-Jun-19,,
532771,JHS SVEN    ,B ,Q,20.90,22.80,19.30,22.00,21.90,19.15,390,72034,1588717.00,,INE544H01014,12-Jun-19,,
532772,DCBBANK     ,A ,Q,238.00,239.65,237.20,238.20,238.00,237.85,381,33963,8093598.00,,INE503A01015,12-Jun-19,,
532773,GLOBAL VECT ,T ,Q,64.00,68.40,63.15,63.15,63.15,66.45,32,3128,202329.00,,INE792H01019,12-Jun-19,,
532774,INSPIRISYS  ,B ,Q,52.70,52.70,49.40,49.45,50.90,47.50,16,909,46347.00,,INE020G01017,12-Jun-19,,
532775,GTL INFRAST ,T ,Q,0.80,0.80,0.78,0.79,0.79,0.80,71,241514,191508.00,,INE221H01019,12-Jun-19,,
532776,SHIVAM AUTO ,B ,Q,32.60,33.40,32.05,32.40,32.80,32.55,34,1406,45542.00,,INE637H01024,12-Jun-19,,
532777,INFO EDGE   ,A ,Q,2255.00,2255.00,2205.20,2214.20,2214.20,2262.10,626,3244,7216313.00,,INE663F01024,12-Jun-19,,
532779,TORNT POWER ,A ,Q,247.65,249.35,246.75,247.30,247.30,247.80,486,21810,5402943.00,,INE813H01021,12-Jun-19,,
532780,PARSVNATH   ,B ,Q,3.60,3.85,3.60,3.71,3.70,3.79,63,9453,34945.00,,INE561H01026,12-Jun-19,,
532782,SUTLEJ TEXT ,B ,Q,30.25,32.35,30.25,32.10,32.10,30.55,32,4786,151914.00,,INE645H01027,12-Jun-19,,
532783,DAAWAT      ,B ,Q,29.60,29.60,28.00,28.40,28.40,29.40,277,42871,1224066.00,,INE818H01020,12-Jun-19,,
532784,SOBHA       ,A ,Q,573.60,584.10,566.20,580.30,580.00,570.85,1028,17555,10166946.00,,INE671H01015,12-Jun-19,,
532785,RUCHIRA PAP ,B ,Q,95.00,96.15,93.40,94.85,93.40,93.70,37,994,94529.00,,INE803H01014,12-Jun-19,,
532787,ESS DEE ALUM,Z ,Q,7.95,8.00,7.95,7.95,7.95,8.36,31,7935,63084.00,,INE825H01017,12-Jun-19,,
532788,XLENERGY    ,T ,Q,0.68,0.69,0.68,0.68,0.68,0.71,9,5637,3833.00,,INE183H01011,12-Jun-19,,
532790,TANLA       ,B ,Q,65.00,66.45,63.90,64.50,64.10,64.20,518,92049,6003694.00,,INE483C01032,12-Jun-19,,
532794,ZEEMEDIA    ,B ,Q,12.80,12.99,12.65,12.71,12.95,12.82,213,44827,571780.00,,INE966H01019,12-Jun-19,,
532795,SITINET     ,T ,Q,3.05,3.05,2.79,2.80,2.80,2.93,123,115687,329178.00,,INE965H01011,12-Jun-19,,
532796,LUMAX TECH  ,B ,Q,115.05,118.30,115.05,116.90,116.25,118.60,42,1193,140343.00,,INE872H01027,12-Jun-19,,
532797,AUTOIND     ,B ,Q,45.45,47.00,45.45,46.90,46.35,46.60,3,350,16340.00,,INE718H01014,12-Jun-19,,
532798,NTWK MED INV,A ,Q,29.15,30.25,29.15,29.65,29.85,29.25,158,26809,793578.00,,INE870H01013,12-Jun-19,,
532799,HUBTOWN     ,B ,Q,24.85,26.10,24.85,25.10,25.00,24.75,43,2065,52250.00,,INE703H01016,12-Jun-19,,
532800,TV18BRDCST  ,A ,Q,27.45,28.40,27.40,27.80,27.90,27.85,387,231103,6474234.00,,INE886H01027,12-Jun-19,,
532801,CAMBRIDGE   ,B ,Q,38.95,39.05,38.95,39.05,39.05,39.00,7,333,13000.00,,INE627H01017,12-Jun-19,,
532804,TECHNOCRAFT ,B ,Q,437.10,441.95,436.00,438.50,439.90,439.35,22,95,41733.00,,INE545H01011,12-Jun-19,,
532805,REDINGTON   ,A ,Q,100.80,102.00,98.55,100.95,100.95,101.40,210,5048,508542.00,,INE891D01026,12-Jun-19,,
532806,AI CHAMPDNY ,XT,Q,10.41,10.41,10.41,10.41,10.41,10.94,1,50,520.00,,INE768E01024,12-Jun-19,,
532807,CINELINE    ,B ,Q,43.00,43.00,41.50,42.25,42.75,43.00,16,3409,143810.00,,INE704H01022,12-Jun-19,,
532808,PGIL        ,B ,Q,167.05,170.00,163.00,168.05,168.05,169.95,22,1979,334064.00,,INE940H01014,12-Jun-19,,
532809,FSL         ,A ,Q,52.60,52.75,51.00,51.40,51.40,53.00,1190,307438,15876590.00,,INE684F01012,12-Jun-19,,
532810,POWER FINAN ,A ,Q,133.40,134.20,129.85,132.00,132.00,133.60,1962,589274,77472665.00,,INE134E01011,12-Jun-19,,
532811,AHLUWALIA CO,B ,Q,330.00,332.60,329.00,332.00,332.00,332.40,63,983,324768.00,,INE758C01029,12-Jun-19,,
532812,TRANSWARRANT,T ,Q,7.39,7.39,7.19,7.19,7.19,7.22,7,735,5380.00,,INE804H01012,12-Jun-19,,
532813,C & C CONSTR,Z ,Q,6.34,6.80,6.32,6.32,6.80,6.65,13,5311,33750.00,,INE874H01015,12-Jun-19,,
532814,INDIAN BANK ,A ,Q,269.40,270.25,262.55,267.50,266.00,269.40,690,59709,15978004.00,,INE562A01011,12-Jun-19,,
532815,SMS PHARMACE,B ,Q,60.90,60.90,57.00,57.65,58.00,56.00,216,9406,540670.00,,INE812G01025,12-Jun-19,,
532817,ORIENTAL    ,B ,Q,11.90,12.25,11.80,11.80,11.80,11.70,7,3742,44301.00,,INE998H01012,12-Jun-19,,
532819,MINDTREE LTD,A ,Q,978.00,978.90,973.00,975.50,976.60,977.40,193,3792,3698365.00,,INE018I01017,12-Jun-19,,
532822,IDEA        ,A ,Q,13.15,13.18,12.80,12.84,12.84,13.15,1160,1714818,22267726.00,,INE669E01016,12-Jun-19,,
532826,RAJ TELE    ,Z ,Q,43.70,43.70,43.70,43.70,43.70,46.00,1,1,43.00,,INE952H01027,12-Jun-19,,
532827,PAGE INDUSTR,A ,Q,20000.05,20448.00,19963.55,20348.00,20280.00,20081.95,456,991,20064749.00,,INE761H01022,12-Jun-19,,
532828,AMD INDUS   ,B ,Q,19.05,19.05,18.00,18.30,18.25,19.55,70,12758,231896.00,,INE005I01014,12-Jun-19,,
532829,LAWRESHWAR  ,X ,Q,20.50,22.85,20.50,22.70,22.70,22.00,8,452,10053.00,,INE976H01018,12-Jun-19,,
532830,ASTRAL POLY ,A ,Q,1351.30,1359.40,1333.30,1341.20,1333.40,1374.90,278,1710,2308392.00,,INE006I01046,12-Jun-19,,
532832,INDBUL REAL ,A ,Q,118.10,128.00,112.00,113.70,113.70,120.50,6561,1006873,116747238.00,,INE069I01010,12-Jun-19,,
532834,CAMLINFINE  ,B ,Q,47.35,48.85,46.50,48.00,48.05,48.15,733,40972,1962482.00,,INE052I01032,12-Jun-19,,
532839,DISH TV     ,A ,Q,29.55,31.55,29.55,30.20,30.20,30.00,3365,1975274,60267189.00,,INE836F01026,12-Jun-19,,
532841,SAHYA INDU  ,X ,Q,179.00,181.50,173.70,176.80,178.00,178.30,33,1266,224716.00,,INE280H01015,12-Jun-19,,
532842,SREE RAYALA ,B ,Q,130.50,140.00,130.50,136.85,136.85,136.50,23,621,84633.00,,INE917H01012,12-Jun-19,,
532843,FORTIS      ,A ,Q,131.75,131.85,129.45,130.75,130.95,132.55,450,16647,2176701.00,,INE061F01013,12-Jun-19,,
532845,TGBHOTELS   ,B ,Q,7.65,7.87,7.65,7.83,7.83,8.66,7,3420,26574.00,,INE797H01018,12-Jun-19,,
532847,HILTON MET  ,T ,Q,15.45,15.75,15.45,15.75,15.75,15.75,4,505,7896.00,,INE788H01017,12-Jun-19,,
532848,DELTA CORP  ,A ,Q,196.10,198.00,190.70,193.35,193.35,187.50,4363,318683,61872612.00,,INE124G01033,12-Jun-19,,
532850,MIC ELECTRON,T ,Q,0.87,0.90,0.87,0.90,0.90,0.91,17,15685,13676.00,,INE287C01029,12-Jun-19,,
532851,INSECTCID   ,B ,Q,679.15,698.10,679.15,685.70,685.70,687.20,172,1410,968978.00,,INE070I01018,12-Jun-19,,
532852,MCD HOLDING ,B ,Q,21.75,22.45,21.40,21.55,21.55,21.80,15,3538,76841.00,,INE836H01014,12-Jun-19,,
532853,ASAHI SONG  ,B ,Q,140.00,144.00,138.80,140.55,142.00,145.70,12,158,22178.00,,INE228I01012,12-Jun-19,,
532854,NITIN FIRE  ,B ,Q,0.86,0.94,0.82,0.83,0.82,0.87,23,24559,20912.00,,INE489H01020,12-Jun-19,,
532856,TIME TECHNO ,A ,Q,96.40,96.60,95.20,95.60,95.20,96.40,37,3337,319967.00,,INE508G01029,12-Jun-19,,
532859,HGSL        ,B ,Q,635.00,646.75,630.10,642.00,642.00,640.00,40,183092,116264361.00,,INE170I01016,12-Jun-19,,
532864,NELCAST     ,B ,Q,54.15,55.15,53.50,54.05,54.60,54.35,55,5647,308348.00,,INE189I01024,12-Jun-19,,
532865,MEGHMANI    ,A ,Q,66.70,67.55,66.20,66.45,66.45,66.55,375,46342,3091544.00,,INE974H01013,12-Jun-19,,
532866,QUINTEGRA SO,T ,Q,0.36,0.36,0.36,0.36,0.36,0.35,3,10000,3600.00,,INE033B01011,12-Jun-19,,
532867,V2RETAIL    ,B ,Q,219.15,226.95,219.15,225.10,224.45,224.05,50,1112,249743.00,,INE945H01013,12-Jun-19,,
532868,DLF LIMITED ,A ,Q,191.80,191.80,183.75,184.65,184.65,191.50,3162,496323,92568418.00,,INE271C01023,12-Jun-19,,
532870,ANKIT METAL ,T ,Q,0.44,0.44,0.44,0.44,0.44,0.46,2,7689,3383.00,,INE106I01010,12-Jun-19,,
532871,CELESTIAL   ,B ,Q,4.85,4.85,4.50,4.65,4.70,4.70,19,4335,20277.00,,INE221I01017,12-Jun-19,,
532872,SUNPHA ADV  ,A ,Q,137.45,142.20,135.35,137.45,137.45,137.90,1726,107473,14827453.00,,INE232I01014,12-Jun-19,,
532873,HOUSING DEV ,A ,Q,19.80,19.80,16.00,19.15,19.15,19.10,838,181021,3398849.00,,INE191I01012,12-Jun-19,,
532874,SURYACHAKRA ,Z ,Q,0.24,0.24,0.24,0.24,0.24,0.23,5,10045,2410.00,,INE274I01016,12-Jun-19,,
532875,ALLIED DIGIT,B ,Q,15.65,16.15,15.45,15.80,16.05,15.20,8,1597,25138.00,,INE102I01027,12-Jun-19,,
532878,ALPA LAB    ,B ,Q,21.80,21.80,20.90,20.95,20.95,21.80,306,15485,326158.00,,INE385I01010,12-Jun-19,,
532879,SIR SHADI LA,XT,Q,37.25,37.25,36.75,36.75,36.75,37.25,3,37,1365.00,,INE117H01019,12-Jun-19,,
532880,OMAXE LTD   ,A ,Q,203.40,203.40,201.30,201.65,202.70,201.90,863,93727,18894659.00,,INE800H01010,12-Jun-19,,
532884,REFEX       ,T ,Q,83.15,83.15,82.10,83.15,83.15,79.20,511,184731,15358950.00,,INE056I01017,12-Jun-19,,
532885,CENTRAL BK  ,A ,Q,23.90,23.90,23.35,23.40,23.40,23.85,295,55288,1303892.00,,INE483A01010,12-Jun-19,,
532886,SEL MANUF   ,B ,Q,0.91,0.99,0.91,0.93,0.93,0.92,7,4919,4577.00,,INE105I01012,12-Jun-19,,
532888,ASIAN GRANIT,B ,Q,261.35,262.80,260.95,262.35,262.80,261.35,140,13329,3489033.00,,INE022I01019,12-Jun-19,,
532889,K.P.R. MILL ,A ,Q,629.35,630.65,626.00,628.75,626.00,628.75,34,307,193137.00,,INE930H01023,12-Jun-19,,
532890,TAKE SOLUT  ,A ,Q,139.75,141.00,134.10,134.70,134.70,141.15,382,17525,2412987.00,,INE142I01023,12-Jun-19,,
532891,PURAVANKARA ,B ,Q,76.85,76.85,75.75,76.25,76.00,76.60,48,2320,176891.00,,INE323I01011,12-Jun-19,,
532892,MOTILALOFS  ,A ,Q,719.50,728.00,706.90,715.20,716.60,725.30,380,2832,2031249.00,,INE338I01027,12-Jun-19,,
532893,VTM LTD     ,X ,Q,26.65,27.75,26.65,27.20,27.40,26.75,22,1395,37663.00,,INE222F01029,12-Jun-19,,
532894,IWIND ENERGY,B ,Q,4.40,4.60,4.00,4.40,4.40,4.40,4,152,668.00,,INE227G01018,12-Jun-19,,
532895,NAGREKA CAP ,B ,Q,10.90,11.49,10.90,11.49,11.49,11.00,2,105,1147.00,,INE245I01016,12-Jun-19,,
532896,MAGNUM VENT ,B ,Q,4.95,5.20,4.70,5.20,5.20,4.93,9,6100,29215.00,,INE387I01016,12-Jun-19,,
532898,POWER GRID  ,A ,Q,192.85,193.60,190.40,191.00,191.75,193.10,1871,1143522,218477718.00,,INE752E01010,12-Jun-19,,
532899,KAVERI SEED ,A ,Q,527.00,539.70,519.10,533.15,527.80,527.25,328,14939,7955879.00,,INE455I01029,12-Jun-19,,
532906,MAANALU     ,B ,Q,89.00,91.00,88.25,89.20,89.20,90.00,10,770,69026.00,,INE215I01019,12-Jun-19,,
532907,ILFSENGG    ,Z ,Q,7.00,7.00,6.55,6.90,6.90,6.77,22,4105,27780.00,,INE369I01014,12-Jun-19,,
532911,PARLE SOFTWR,XT,Q,29.25,29.25,29.25,29.25,29.25,29.80,4,172,5031.00,,INE272G01014,12-Jun-19,,
532914,ARCOTECH LTD,T ,Q,3.55,3.79,3.53,3.53,3.53,3.71,38,28256,100163.00,,INE574I01035,12-Jun-19,,
532915,RELIGARE ENT,B ,Q,26.00,26.20,26.00,26.00,26.00,25.95,24,8606,223885.00,,INE621H01010,12-Jun-19,,
532918,RATHI BARS  ,X ,Q,11.80,12.00,11.80,12.00,12.00,12.50,4,2100,25186.00,,INE575I01016,12-Jun-19,,
532920,EMPEE DIST  ,Z ,Q,5.86,5.86,5.86,5.86,5.86,6.16,6,1201,7037.00,,INE180G01019,12-Jun-19,,
532921,ADANI PORTS ,A ,Q,426.05,429.00,422.85,424.50,424.50,426.05,1363,162052,68869063.00,,INE742F01042,12-Jun-19,,
532922,EDELWEISS   ,A ,Q,184.10,184.50,180.10,181.00,180.50,183.90,820,34931,6348034.00,,INE532F01054,12-Jun-19,,
532923,RGL         ,B ,Q,281.00,289.40,281.00,289.40,289.40,278.00,5,18,5170.00,,INE722H01016,12-Jun-19,,
532924,KOLTEPATIL  ,B ,Q,212.00,216.40,211.00,214.05,213.10,212.15,71,1172,251325.00,,INE094I01018,12-Jun-19,,
532925,KAUSHAL INFR,B ,Q,0.59,0.59,0.59,0.59,0.59,0.62,5,2129,1256.00,,INE234I01010,12-Jun-19,,
532926,JYOTHY LAB  ,A ,Q,173.30,174.50,170.35,172.20,170.40,173.70,321,6859,1185685.00,,INE668F01031,12-Jun-19,,
532927,ECLERX      ,A ,Q,925.00,925.00,905.00,912.35,917.00,925.70,179,911,830703.00,,INE738I01010,12-Jun-19,,
532928,TRIL        ,B ,Q,12.20,12.35,11.80,12.15,12.15,12.14,40,3849,46642.00,,INE763I01026,12-Jun-19,,
532929,BRIGADE     ,B ,Q,253.00,253.45,251.10,252.45,252.10,254.65,45,1341,338252.00,,INE791I01019,12-Jun-19,,
532930,BGR ENERGY  ,B ,Q,51.50,52.25,49.80,50.65,50.95,51.60,120,7064,358200.00,,INE661I01014,12-Jun-19,,
532931,BURNPUR     ,T ,Q,2.30,2.30,2.20,2.29,2.29,2.20,52,20415,45454.00,,INE817H01014,12-Jun-19,,
532932,MANAKSIA LTD,B ,Q,38.70,38.95,37.50,38.40,38.90,35.90,137,20605,788323.00,,INE015D01022,12-Jun-19,,
532933,PORWAL AUTO ,X ,Q,27.00,27.00,26.20,26.85,26.95,26.90,86,9961,265354.00,,INE386I01018,12-Jun-19,,
532934,PPAP        ,B ,Q,265.00,276.00,265.00,268.00,268.00,271.30,15,412,110711.00,,INE095I01015,12-Jun-19,,
532935,ARIES AGRO  ,B ,Q,69.05,72.85,69.00,71.35,70.80,68.55,137,10963,784671.00,,INE298I01015,12-Jun-19,,
532937,KUANTUM     ,X ,Q,406.35,419.70,406.35,414.95,412.00,421.00,6,63,26064.00,,INE529I01013,12-Jun-19,,
532939,RPOWER      ,A ,Q,6.06,6.30,5.80,6.02,6.02,5.95,19567,7320368,44195168.00,,INE614G01033,12-Jun-19,,
532940,J KUMAR INFR,B ,Q,161.80,162.00,157.00,158.05,159.35,161.70,94,3028,482243.00,,INE576I01022,12-Jun-19,,
532941,CORDS CABLE ,B ,Q,58.05,58.05,58.00,58.00,58.00,57.50,6,800,46405.00,,INE792I01017,12-Jun-19,,
532942,KNR CONST   ,A ,Q,283.45,291.20,283.15,287.00,286.75,281.30,337,9728,2797768.00,,INE634I01029,12-Jun-19,,
532944,ONMOBILE    ,B ,Q,33.80,34.00,32.60,32.60,32.60,33.55,38,4843,160434.00,,INE809I01019,12-Jun-19,,
532945,SHRIRAM EPC ,B ,Q,8.25,8.26,7.86,7.86,7.86,8.12,15,7297,59309.00,,INE964H01014,12-Jun-19,,
532946,BANG        ,B ,Q,45.00,45.35,43.50,44.50,44.50,45.10,23,6561,293946.00,,INE863I01016,12-Jun-19,,
532947,IRB INFRA   ,A ,Q,117.50,118.70,115.55,116.20,116.20,117.80,689,120085,13992823.00,,INE821I01014,12-Jun-19,,
532951,GSS INFOTECH,B ,Q,119.90,119.90,114.20,116.20,115.00,120.45,337,75817,8982551.00,,INE871H01011,12-Jun-19,,
532952,NAHAR CAP   ,B ,Q,86.45,88.10,86.45,88.10,88.10,86.10,4,250,21935.00,,INE049I01012,12-Jun-19,,
532953,V GUARD IND ,A ,Q,240.80,242.45,238.90,239.90,239.90,242.75,310,19866,4779980.00,,INE951I01027,12-Jun-19,,
532955,RECLTD      ,A ,Q,156.00,157.20,152.90,154.00,154.00,155.75,1780,282972,43841432.00,,INE020B01018,12-Jun-19,,
532959,GAMMON INFRA,B ,Q,0.46,0.46,0.44,0.46,0.44,0.45,1432,325144,148477.00,,INE181G01025,12-Jun-19,,
532960,IBVENTURES  ,B ,Q,280.25,280.60,256.35,261.00,261.00,280.25,4185,174307,46335352.00,,INE274G01010,12-Jun-19,,
532966,TITAGARH WAG,B ,Q,65.30,65.30,64.10,64.45,64.60,65.30,158,13086,845456.00,,INE615H01020,12-Jun-19,,
532967,KIRI DYES   ,B ,Q,515.15,530.45,515.10,520.60,519.10,528.95,212,3444,1798992.00,,INE415I01015,12-Jun-19,,
532972,SANKHYA INFO,XT,Q,39.50,41.45,39.50,39.50,39.50,41.55,111,34131,1349245.00,,INE877A01013,12-Jun-19,,
532974,ABML        ,B ,Q,48.35,48.35,46.25,46.90,46.80,47.45,155,8631,409959.00,,INE865C01022,12-Jun-19,,
532975,AISHWARYA TE,Z ,Q,2.68,2.69,2.68,2.69,2.69,2.57,6,1600,4302.00,,INE778I01024,12-Jun-19,,
532976,JAIBALA IND ,T ,Q,29.50,29.50,29.50,29.50,29.50,29.00,3,650,19175.00,,INE091G01018,12-Jun-19,,
532977,BAJAJ AUTO  ,A ,Q,2999.95,2999.95,2936.15,2949.25,2949.25,2990.40,1209,17224,50809805.00,,INE917I01010,12-Jun-19,,
532978,BAJAJ FINSE ,A ,Q,8251.00,8289.20,8188.00,8226.25,8226.25,8282.00,666,3623,29844354.00,,INE918I01018,12-Jun-19,,
532979,PIRPHYTO    ,T ,Q,28.00,28.00,27.50,27.60,27.60,27.75,5,526,14715.00,,INE122J01015,12-Jun-19,,
532980,GOKUL REFOIL,T ,Q,14.45,14.73,14.20,14.45,14.25,14.57,75,11909,172049.00,,INE020J01029,12-Jun-19,,
532983,RPG LIFESCI ,B ,Q,253.00,253.00,253.00,253.00,253.00,254.85,1,100,25300.00,,INE105J01010,12-Jun-19,,
532985,KOTAK SENSEX,B ,Q,409.50,410.00,408.00,408.00,408.00,410.00,11,274,112041.00,,INF373I01031,12-Jun-19,,
